WKT;project_id;name;city;energy;type_solar_id;status_project_id;developer_id;wind_model_id
POINT (0.858579208722952 44.1973528126397);769;Creation de 2s maraecheres photovoltaiques - permis de construire - TAYRAC;NULL;SOLAR;NULL;NULL;;NULL
POINT (0.056613158435799 44.2114192591144);770;"Creation d'une centrale photovoltaeque ""Pompogne Est"" - permis de construire - POMPOGNE";NULL;SOLAR;NULL;NULL;;NULL
POINT (0.045750528219693 44.21100834118);771;"Creation d'une centrale photovoltaeque ""Pompogne Ouest"" - permis de construire - POMPOGNE";NULL;SOLAR;NULL;NULL;;NULL
POINT (0.052142418153928 44.2111219946154);772;"Creation d'une centrale photovoltaeque ""Pompogne Centre"" - permis de construire - POMPOGNE";NULL;SOLAR;NULL;NULL;;NULL
POINT (-0.991297362202828 44.5332966189115);773;Creation d'une centrale photovoltaeque - permis de construire - MIOS;NULL;SOLAR;NULL;NULL;;NULL
POINT (-0.929614620282229 44.1770964765826);774;"Creation de centrale photovoltaeque ""Berroute"" zone 3 - permis de construire - LUE";NULL;SOLAR;NULL;NULL;;NULL
POINT (0.513358742811581 44.9444466107919);775;"Creation d'un champ photovoltaeque ""La Tuilliere"" - permis de construire - SAINT-JULIEN-DE-CREMPSE";NULL;SOLAR;NULL;NULL;;NULL
POINT (-0.90815299472578 44.7838095200162);776;Creation d'une centrale photovoltaeque - defrichement - LANTON;NULL;SOLAR;NULL;NULL;;NULL
POINT (-0.90815299472578 44.7838095200162);777;Creation d'une centrale photovoltaeque - permis de construire - LANTON;NULL;SOLAR;NULL;NULL;;NULL
POINT (0.076255162026974 44.2998871641238);778;Creation d'un champ photovoltaeque - permis de construire - CASTELJALOUX;NULL;SOLAR;NULL;NULL;;NULL
POINT (-0.932499567867177 44.1774876441656);779;Creation d'une centrale photovoltaeque - defrichement - LUE;NULL;SOLAR;NULL;NULL;;NULL
POINT (0.454945721129755 44.3625240241528);780;Creation d'un champ photovoltaeque - La Matuasse Ouest - permis de construire - LAFITTE-SUR-LOT;NULL;SOLAR;NULL;NULL;;NULL
POINT (0.45783170859792 44.3634112713362);781;Creation d'un champ photovoltaeque - La Matuasse Est - permis de construire - LAFITTE-SUR-LOT;NULL;SOLAR;NULL;NULL;;NULL
POINT (-0.936938625602252 44.1794351918975);782;"Creation de centrale photovoltaeque ""Berroute"" zone 1 - permis de construire - LUE";NULL;SOLAR;NULL;NULL;;NULL
POINT (-0.938557869969833 44.177031293627);783;"Creation de centrale photovoltaeque ""Berroute"" zone 2 - permis de construire - LUE";NULL;SOLAR;NULL;NULL;;NULL
POINT (-0.853104940189731 43.9543810819488);784;"Creation d'une centrale photovoltaeque ""Cosme"" - permis de construire - VILLENAVE";NULL;SOLAR;NULL;NULL;;NULL
POINT (-1.1016761875877 44.0768135383681);785;"Creation d'une centrale photovoltaeque ""La Courgeyre"" - permis de construire - ONESSE-ET-LAHARIE";NULL;SOLAR;NULL;NULL;;NULL
POINT (-0.960755003225404 43.8827970903285);786;"Creation d'une centrale photovoltaeque - Lieu-dit ""Lestage"" - permis de construire - BOOS";NULL;SOLAR;NULL;NULL;;NULL
POINT (0.916147985706345 44.6939630219633);787;"Construction de 2s photovoltaeques au lieu-dit ""La Chune"" - permis de construire - CAPDROT";NULL;SOLAR;NULL;NULL;;NULL
POINT (1.20055595124051 45.2150852886123);788;"Creation d'une centrale photovoltaeque aux lieux-dits ""Feyte"" et ""Chez Nadaux"" - permis de construire - BADEFOLS-D'ANS";NULL;SOLAR;NULL;NULL;;NULL
POINT (-0.923572604262332 44.1915134659777);789;Demande de defrichement pour implantation d'une centrale photovoltaeque - LABOUHEYRE;NULL;SOLAR;NULL;NULL;;NULL
POINT (-0.742823016955639 44.6687833717574);790;"Creation d'une centrale photovoltaeque - Lieu dit ""St Jacques"" - permis de construire - LE BARP";NULL;SOLAR;NULL;NULL;;NULL
POINT (0.14847579161792 44.7905771160822);791;Construction d'une centrale photovoltaeque Langalerie Sud - permis de construire - SAINT-QUENTIN-DE-CAPLONG;NULL;SOLAR;NULL;NULL;;NULL
POINT (0.146902455500858 44.7962385396852);792;Construction d'une centrale photovoltaeque Langalerie Nord 1 (16,42 ha) - permis de construire - SAINT-QUENTIN-DE-CAPLONG;NULL;SOLAR;NULL;NULL;;NULL
POINT (0.147507801978737 44.7938905567502);793;Construction d'une centrale photovoltaeque Langalerie Nord 2 (21,73 ha) - permis de construire - SAINT-QUENTIN-DE-CAPLONG;NULL;SOLAR;NULL;NULL;;NULL
POINT (-1.15115317658652 43.7642678499569);794;Creation d'une centrale photovoltaeque - Lieu-dit Le Court e Magescq - permis de construire - MAGESCQ;NULL;SOLAR;NULL;NULL;;NULL
POINT (-1.03891090944588 44.4402650495202);795;"Creation d'une centrale photovoltaeque au lieu-dit ""Parc d'Eychon"" (PC04028711M0080) - permis de construire - SANGUINET";NULL;SOLAR;NULL;NULL;;NULL
POINT (-0.918456414304951 44.907553112638);796;Creation d'une centrale photovoltaeque e SAINTE-HELENE (tranche 1) (PC 3341710S0026) - permis de construire;NULL;SOLAR;NULL;NULL;;NULL
POINT (0.240500585792195 44.664046463991);797;"Creation d'une centrale photovoltaeque ""Tout le 1eil d'Auriac sur Dropt"" - permis de construire - AURIAC-SUR-DROPT";NULL;SOLAR;NULL;NULL;;NULL
POINT (0.343069809275446 44.0475244186377);798;Creation d'une centrale photovoltaeque - Artigues - permis de construire - MONCRABEAU;NULL;SOLAR;NULL;NULL;;NULL
POINT (0.341007041881868 44.0533619561369);799;Creation d'une centrale photovoltaeque - Pepere - permis de construire - MONCRABEAU;NULL;SOLAR;NULL;NULL;;NULL
POINT (0.147824223474969 44.7928523118722);800;Creation d'une centrale photovoltaeque - Langalerie - St Quentin de Caplong Sud et Nord - loi sur l'eau - SAINT-QUENTIN-DE-CAPLONG;NULL;SOLAR;NULL;NULL;;NULL
POINT (0.121877178332783 44.5304629705103);801;Creation d'une centrale photovoltaeque - 1eil de Sainte-Bazeille - permis de construire - SAINTE-BAZEILLE;NULL;SOLAR;NULL;NULL;;NULL
POINT (-0.021949011681933 44.9754635791583);802;Creation d'une centrale photovoltaeque - permis de construire - PETIT-PALAIS-ET-CORNEMPS;NULL;SOLAR;NULL;NULL;;NULL
POINT (-0.021949011681933 44.9754635791583);803;Creation d'une centrale photovoltaeque - loi sur l'eau - PETIT-PALAIS-ET-CORNEMPS;NULL;SOLAR;NULL;NULL;;NULL
POINT (-0.573030338061155 44.4457770866831);804;Creation d'une centrale photovoltaeque - Lieu-dit Champ de Nine et champ d'argile - permis de construire - LE TUZAN;NULL;SOLAR;NULL;NULL;;NULL
POINT (-0.986058997208783 44.4088851342927);805;Creation d'une centrale photovoltaeque - defrichement - YCHOUX;NULL;SOLAR;NULL;NULL;;NULL
POINT (-0.566184773990393 44.0049170028456);806;Creation de centrale photovoltaeque CERE 1 (PC04008110F0008) - permis de construire;NULL;SOLAR;NULL;NULL;;NULL
POINT (-0.565048193958068 44.0013144697641);807;Creation de centrale photovoltaeque CERE 1 (PC04008110F0009) - permis de construire;NULL;SOLAR;NULL;NULL;;NULL
POINT (-0.493426484623329 44.0504846507026);808;Creation de centrale photovoltaeque BELIS 1 (PC04003310F0003) - permis de construire;NULL;SOLAR;NULL;NULL;;NULL
POINT (-0.481685064568508 44.046643492097);809;Creation de centrale photovoltaeque BELIS 2 (PC04003310F0004) - permis de construire;NULL;SOLAR;NULL;NULL;;NULL
POINT (0.203468015304622 44.1584980694664);810;"Creation d'une centrale photovoltaeque lieu-dit ""Caparivet"" + 9 btiments techniques - permis de construire - BARBASTE";NULL;SOLAR;NULL;NULL;;NULL
POINT (-0.592820901946661 45.0305571654816);811;"Creation d'une centrale photovoltaeque lieu-dit ""La Gare"" - permis de construire - AMBES";NULL;SOLAR;NULL;NULL;;NULL
POINT (-0.488767990366765 44.0486247075297);812;Creation d'une centrale photovoltaeque - defrichement - BELIS;NULL;SOLAR;NULL;NULL;;NULL
POINT (-0.918456414304951 44.907553112638);813;Creation d'une centrale photovoltaeque e SAINTE-HELENE (tranche 2) (PC 3341710S0027) - permis de construire;NULL;SOLAR;NULL;NULL;;NULL
POINT (0.225179467123566 45.0581286579915);814;Creation d'une centrale photovoltaeque - Lieu-dit Les Vignes de Beau - permis de construire - SAINT-LAURENT-DES-HOMMES;NULL;SOLAR;NULL;NULL;;NULL
POINT (-0.833123830989887 44.0490339354148);815;Demande de defrichement pour implantation d'un parc photovoltaeque - ARJUZANX;NULL;SOLAR;NULL;NULL;;NULL
POINT (-0.919977739092897 44.0752191360284);816;Demande de defrichement pour implantation d'un parc photovoltaeque - MORCENX;NULL;SOLAR;NULL;NULL;;NULL
POINT (-0.772008931232624 44.0537382160971);817;Demande de defrichement pour implantation d'un parc photovoltaeque - ARENGOSSE;NULL;SOLAR;NULL;NULL;;NULL
POINT (-0.561868401717095 45.2475530257916);818;"Creation d'une centrale photovoltaeque au lieu-dit ""Comteau de Roubisque"" - permis de construire - SAINT-AUBIN-DE-BLAYE";NULL;SOLAR;NULL;NULL;;NULL
POINT (-0.580384736548599 44.5882390760409);819;centrale photovoltaeque cabanac et Villagrains de 10 ha;NULL;SOLAR;NULL;NULL;;NULL
POINT (0.139108434279065 44.2604026112478);820;Creation parc photovoltaeque Montagne (PC 04709311J0004) - permis de construire - FARGUES-SUR-OURBISE;NULL;SOLAR;NULL;NULL;;NULL
POINT (-0.604593034832075 44.0079665991953);821;Creation d'un parc photovoltaeque (PC 04011110F0010) - permis de construire - GELOUX;NULL;SOLAR;NULL;NULL;;NULL
POINT (-0.170596170840338 44.6629688667742);822;Creation d'une centrale photovoltaeque lieu-dit Champs du Mayne (PC 03318910P0004) - permis de construire - GORNAC;NULL;SOLAR;NULL;NULL;;NULL
POINT (-0.170596170840338 44.6629688667742);823;Creation d'une centrale photovoltaeque lieu-dit Champs du Mayne - loi sur l'eau - GORNAC;NULL;SOLAR;NULL;NULL;;NULL
POINT (-0.915754622427498 44.9039852804414);824;Creation d'une centrale photovoltaeque au 1 e SAINTE-HELENE (tranche 3) - loi sur l'eau;NULL;SOLAR;NULL;NULL;;NULL
POINT (-0.828072547370305 44.0364107375857);825;Permis de construire pour parc photovoltaeque Morcenais 2 tr3 PC040 009 10 M0003 - permis de construire - ARJUZANX;NULL;SOLAR;NULL;NULL;;NULL
POINT (-0.823130150014462 44.0308081389161);826;Permis de construire pour parc photovoltaeque Morcenais 1 tr4 PC040 009 10 M0002 - permis de construire - ARJUZANX;NULL;SOLAR;NULL;NULL;;NULL
POINT (-0.835913149747004 44.0502297363483);827;Permis de construire pour parc photovoltaeque Morcenais 2 tr4 PC040 009 10 M0004 - permis de construire - ARJUZANX;NULL;SOLAR;NULL;NULL;;NULL
POINT (-0.776249247715296 44.0688258196046);828;Permis de construire pour parc photovoltaeque Morcenais 1 tr2 PC 040 0006 10 M0026 - permis de construire - ARENGOSSE;NULL;SOLAR;NULL;NULL;;NULL
POINT (-1.02582363323462 43.9067043238122);829;Creation d'une centrale photovoltaeque -defrichement  TALLER;NULL;SOLAR;NULL;NULL;;NULL
POINT (0.114317675563494 44.1386168792521);830;Creation d'une centrale photovoltaeque -defrichement - BOUSSES;NULL;SOLAR;NULL;NULL;;NULL
POINT (-1.02195316043341 44.2807747335589);831;Creation d'une centrale photovoltaeque - defrichement - LUE;NULL;SOLAR;NULL;NULL;;NULL
POINT (-0.921541466709695 44.0805934795468);832;Permis de construire pour parc photovoltaeque Morcenais 1 tr1 PC040 197 10 M0047 - permis de construire - MORCENX;NULL;SOLAR;NULL;NULL;;NULL
POINT (-0.915888860057817 44.0809877741903);833;Permis de construire pour parc photovoltaeque Morcenais 2 tr1 PC040 197 10 M0048 - permis de construire - MORCENX;NULL;SOLAR;NULL;NULL;;NULL
POINT (-0.829026851203665 44.0475834232847);834;Permis de construire pour parc photovoltaeque Morcenais 1 tr3 PC040 009 10 M0001 - defrichement - ARJUZANX;NULL;SOLAR;NULL;NULL;;NULL
POINT (-0.771063478057087 44.0670040695522);835;Permis de construire pour parc photovoltaeque Morcenais 2 tr2 PC 040 0006 10 M0027 - permis de construire - ARENGOSSE;NULL;SOLAR;NULL;NULL;;NULL
POINT (-0.751966078744448 44.0458837014768);836;Permis de construire pour parc photovoltaeque Morcenais 2 tr5 PC 040 0006 10 M0029 - permis de construire - ARENGOSSE;NULL;SOLAR;NULL;NULL;;NULL
POINT (-0.761261889463678 44.0398787738527);837;Permis de construire pour parc photovoltaeque Morcenais 1 tr5 PC 040 0006 10 M0028 - permis de construire - ARENGOSSE;NULL;SOLAR;NULL;NULL;;NULL
POINT (-0.765273514817304 44.0369492149126);838;Permis de construire pour parc photovoltaeque Morcenais 2 tr6 PC 040 0006 10 M0031 - permis de construire - ARENGOSSE;NULL;SOLAR;NULL;NULL;;NULL
POINT (-0.749245207406458 44.0482870089025);839;Permis de construire pour parc photovoltaeque Morcenais 1 tr6 PC 040 0006 10 M0030 - permis de construire - ARENGOSSE;NULL;SOLAR;NULL;NULL;;NULL
POINT (-0.771502348038702 44.0344652913416);840;Permis de construire pour parc photovoltaeque Morcenais 1 tr7 PC 040 0006 10 M0032 - permis de construire - ARENGOSSE;NULL;SOLAR;NULL;NULL;;NULL
POINT (-0.990911361582635 44.4122256995167);841;Permis de construire pour parc photovoltaeque Morcenais Toret tr1 PC 040 332 10 M0043 - permis de construire - YCHOUX;NULL;SOLAR;NULL;NULL;;NULL
POINT (-0.983576881029794 44.4045569123212);842;Permis de construire pour parc photovoltaeque Morcenais Ychoux tr2 PC 040 332 10 M0044 - permis de construire - YCHOUX;NULL;SOLAR;NULL;NULL;;NULL
POINT (-0.978812965821622 44.4071445086851);843;Permis de construire pour parc photovoltaeque Morcenais Toret tr3 PC 040 332 10 M0045 - permis de construire - YCHOUX;NULL;SOLAR;NULL;NULL;;NULL
POINT (-1.03168583585019 44.4139661569474);844;Permis de construire pour centrale photovoltaeque (PC040 217 10 M0082) - permis de construire - PARENTIS-EN-BORN;NULL;SOLAR;NULL;NULL;;NULL
POINT (-1.12419119161626 44.1331870604199);845;Demande de defrichement pour implantation d'une centrale photovoltaeque - MEZOS;NULL;SOLAR;NULL;NULL;;NULL
POINT (-0.273045233034017 44.7998894733128);846;Creation d'une centrale photovoltaeque (PC 03308610F006) - permis de construire - CAMIAC-ET-SAINT-DENIS;NULL;SOLAR;NULL;NULL;;NULL
POINT (-0.178842652592869 44.5302864948559);847;Creation d'une centrale photovoltaeque (PC 03307210P002) lieu-dit Lalugran - permis de construire - BRANNENS;NULL;SOLAR;NULL;NULL;;NULL
POINT (1.07320272043847 45.1524111974532);848;Creation d'une centrale photovoltaeque - PC 02455011M0010 lieu-dit Les Clauds - permis de construire - THENON;NULL;SOLAR;NULL;NULL;;NULL
POINT (1.0830204875745 45.1528489778897);849;Creation d'une centrale photovoltaeque - PC 02455011M0011 lieu-dit Les Clauds - permis de construire - THENON;NULL;SOLAR;NULL;NULL;;NULL
POINT (-0.060036769379231 44.9175882345293);850;"Permis de construire pour centrale photovoltaeque au lieu-dit ""La Gourliere et Rigodrie"" - permis de construire - PUISSEGUIN";NULL;SOLAR;NULL;NULL;;NULL
POINT (-0.91331571141399 44.9010924822863);851;Creation d'une centrale photovoltaeque au 1 e SAINTE-HELENE (tranche 4) - loi sur l'eau;NULL;SOLAR;NULL;NULL;;NULL
POINT (-0.709830373445416 44.0447459473458);852;"Creation d'une centrale photovoltaeque - Lieu-dit ""Hasard"" e Luglon (PC 04016511M0008) - permis d'amenager - LUGLON";NULL;SOLAR;NULL;NULL;;NULL
POINT (-1.12987498887931 44.1390339722241);853;Creation d'une centrale photovoltaeque sur la commune de Mezos (PC040_18211M0009) - permis de construire - MEZOS;NULL;SOLAR;NULL;NULL;;NULL
POINT (-1.12736616176313 44.135525596981);854;Creation d'une centrale photovoltaeque sur la commune de Mezos (PC040_18211M0010) - permis de construire - MEZOS;NULL;SOLAR;NULL;NULL;;NULL
POINT (-1.12177068391062 44.1309851745178);855;Creation d'une centrale photovoltaeque sur la commune de Mezos (PC040_18211M0011) - permis de construire - MEZOS;NULL;SOLAR;NULL;NULL;;NULL
POINT (-1.11769564103246 44.1284262874391);856;Creation d'une centrale photovoltaeque sur la commune de Mezos (PC040_18211M0012) - permis de construire - MEZOS;NULL;SOLAR;NULL;NULL;;NULL
POINT (-1.15133556956256 43.7646849525985);857;Creation d'une centrale photovoltaeque - Lieu-dit Le Court - defrichement -MAGESCQ;NULL;SOLAR;NULL;NULL;;NULL
POINT (-1.00684053352722 44.8583915777711);858;"Implantation d'un parc photovoltaeque (PC ne 033 5218 12 S0004) - lieu-dit ""Le crastieu"" - permis de construire - LE TEMPLE";NULL;SOLAR;NULL;NULL;;NULL
POINT (-0.541965261241878 43.6334881904459);859;Projet d'implantation d'un parc photovoltaeque - Zone 1 - permis de construire - MONSEGUR;NULL;SOLAR;NULL;NULL;;NULL
POINT (-0.449728690499027 45.2173604502391);860;Creation Parc photovoltaeque - permis de construire - DONNEZAC;NULL;SOLAR;NULL;NULL;;NULL
POINT (-0.200102778730356 44.0906240079482);861;Creation d'une centrale photovoltaeque - defrichement - SAINT-GOR;NULL;SOLAR;NULL;NULL;;NULL
POINT (-0.199507544096161 44.0910356141723);862;Creation d'une centrale photovoltaeque - permis de construire - SAINT-GOR;NULL;SOLAR;NULL;NULL;;NULL
POINT (-0.738368021072415 44.974748007229);863;"Permis de construire pour centrale photovoltaeque au lieu-dit ""Le Salzet"" - ARSAC";NULL;SOLAR;NULL;NULL;;NULL
POINT (-0.278532356119872 43.7305250087562);864;Creation d'un parc photovoltaeque sur l'eau (PC 4009111S0008) au lieu dit eeGraviere d Hee - permis de construire - DUHORT-BACHEN;NULL;SOLAR;NULL;NULL;;NULL
POINT (0.145898938854836 44.1062352093519);865;Creation d'une centrale photovoltaeque;NULL;SOLAR;NULL;NULL;;NULL
POINT (-0.924505063053015 44.9126279525631);866;Creation d'une centrale photovoltaeque au 1 e SAINTE-HELENE (tranche 1) - defrichement;NULL;SOLAR;NULL;NULL;;NULL
POINT (-0.914651425443623 44.9104585763534);867;Creation d'une centrale photovoltaeque au 1 e SAINTE-HELENE (tranche 2) - defrichement;NULL;SOLAR;NULL;NULL;;NULL
POINT (-0.915754622427498 44.9039852804414);868;Creation d'une centrale photovoltaeque au 1 e SAINTE-HELENE (tranche 3) - defrichement;NULL;SOLAR;NULL;NULL;;NULL
POINT (-0.541048662685106 43.6371324077103);869;Creation d'une centrale photovoltaeque sur la commune de Monsegur (PC 04019010S0004) - permis de construire - MONSEGUR;NULL;SOLAR;NULL;NULL;;NULL
POINT (-0.542243394928881 43.6326574676322);870;Creation d'une centrale photovoltaeque sur la commune de Monsegur (PC 04019010S0005) - permis de construire - MONSEGUR;NULL;SOLAR;NULL;NULL;;NULL
POINT (-0.537437395392009 43.6334255930043);871;Creation d'une centrale photovoltaeque sur la commune de Monsegur (PC 04019010S0006) - permis de construire - MONSEGUR;NULL;SOLAR;NULL;NULL;;NULL
POINT (-0.823530141111011 43.8526939783124);872;"Realisation d'une centrale photovoltaeque au 1 aux lieux-dits ""Guigne-Haly"" et ""Marquin"" - permis de construire - CARCEN-PONSON";NULL;SOLAR;NULL;NULL;;NULL
POINT (-0.91331571141399 44.9010924822863);873;Creation d'une centrale photovoltaeque au 1 e SAINTE-HELENE (tranche 4) - defrichement;NULL;SOLAR;NULL;NULL;;NULL
POINT (-0.924505063053015 44.9126279525631);874;Creation d'une centrale photovoltaeque au 1 e SAINTE-HELENE (tranche 1) - loi sur l'eau;NULL;SOLAR;NULL;NULL;;NULL
POINT (-0.914651425443623 44.9104585763534);875;Creation d'une centrale photovoltaeque au 1 e SAINTE-HELENE (tranche 2) - loi sur l'eau;NULL;SOLAR;NULL;NULL;;NULL
POINT (-0.943026511113654 45.0478602290456);876;"Creation d'une centrale photovoltaeque lieu-dit ""Les Cabanes"" e BRACH - defrichement";NULL;SOLAR;NULL;NULL;;NULL
POINT (-0.716570370716528 44.0247715741999);877;"Creation d'une centrale photovoltaeque ""Les Amies"" Tranche 1 - permis de construire - YGOS-SAINT-SATURNIN";NULL;SOLAR;NULL;NULL;;NULL
POINT (-0.540560804012723 43.6344119756743);878;Creation d'une centrale photovoltaeque sur la commune de Monsegur - defrichement - MONSEGUR;NULL;SOLAR;NULL;NULL;;NULL
POINT (-0.727773965108847 44.0345884692356);879;Creation d'une centrale photovoltaeque (PC 04033311M0023) - permis de construire - YGOS-SAINT-SATURNIN;NULL;SOLAR;NULL;NULL;;NULL
POINT (-1.03891090944588 44.4402650495202);880;Creation d'une centrale photovoltaeque sur SANGUINET Sud - defrichement;NULL;SOLAR;NULL;NULL;;NULL
POINT (-1.04445566488829 44.4489479891676);881;Creation d'une centrale photovoltaeque sur SANGUINET Nord - defrichement;NULL;SOLAR;NULL;NULL;;NULL
POINT (-0.615951047884222 44.3712474926977);882;Creation d'une centrale photovoltaeque - defrichement - ARGELOUSE;NULL;SOLAR;NULL;NULL;;NULL
POINT (-0.951728511365663 45.0463484149089);883;"Creation d'une centrale photovoltaeque lieu-dit ""Soustrac"" e BRACH - defrichement";NULL;SOLAR;NULL;NULL;;NULL
POINT (-1.04445566488829 44.4489479891676);884;"Creation d'une centrale photovoltaeque au lieu-dit ""Parc d'Eychon"" (PC04028711M0081) - permis de construire - SANGUINET";NULL;SOLAR;NULL;NULL;;NULL
POINT (-0.943026511113654 45.0478602290456);885;"Creation d'une centrale photovoltaeque lieu-dit ""Les Cabanes"" e BRACH (PC 03307010S0018) - permis de construire";NULL;SOLAR;NULL;NULL;;NULL
POINT (-0.951728511365663 45.0463484149089);886;"Creation d'une centrale photovoltaeque lieu-dit ""Soustrac"" e BRACH (PC 03307010S0019) - permis de construire";NULL;SOLAR;NULL;NULL;;NULL
POINT (-0.918456414304951 44.907553112638);887;Creation d'une centrale photovoltaeque e SAINTE-HELENE (tranche 3) (PC 3341710S0028) - permis de construire;NULL;SOLAR;NULL;NULL;;NULL
POINT (-0.918456414304951 44.907553112638);888;Creation d'une centrale photovoltaeque e SAINTE-HELENE (tranche 4) (PC 3341710S0029) - permis de construire;NULL;SOLAR;NULL;NULL;;NULL
POINT (-0.943026511113654 45.0478602290456);889;"Creation d'une centrale photovoltaeque lieu-dit ""Les Cabanes"" e BRACH - loi sur l'eau";NULL;SOLAR;NULL;NULL;;NULL
